Open,High,Low,Close,Volume
153.5,153.5,153.5,153.5,0
156.850006,157.449997,152.550003,155.574997,229462
157.699997,165.25,157.5,164.25,326574
164.5,170,164.5,168.149994,245558
169.5,174.949997,168.975006,172.225006,175462
168.175003,174.5,167.5,169.25,221066
170,171.949997,160.125,163.475006,92992
167.5,169,162,164.175003,106340
162.524994,165,161,162.050003,368126
157.524994,161.225006,156.5,157.75,79276
156,161.475006,146.149994,159.149994,92080
154.324997,158.5,150,157.574997,43158
158.25,164.925003,158.25,163.824997,99146
167.5,170.75,162.850006,167.975006,182698
171.899994,177.399994,169.024994,176.375,193662
177,190,175,187.975006,198660
180.024994,199.975006,180.024994,191.350006,181844
192.5,198.850006,189.5,195.649994,85518
197.399994,202,185.5,186.524994,148950
187.449997,190,185.550003,186.449997,62390
186.399994,196.350006,186.399994,193.949997,93548
196.800003,204,195.125,195.824997,227160
201,201.5,189.050003,191.050003,142200
192,194.949997,189.050003,190.100006,47304
190.600006,194.350006,188,190.225006,111244
192,192.5,187.050003,188.199997,74768
190.350006,190.975006,186.074997,189.800003,112092
189.800003,193.949997,189.800003,192.225006,61978
192.25,196.550003,188.5,193.399994,188118
194,197.5,191.5,195.050003,57120
197,198.324997,186.5,192.149994,63354
191.949997,191.949997,182.5,186.925003,69976
191.949997,192.5,187.574997,188.225006,121346
188.5,204.5,187.024994,195.024994,836184
198.699997,204,196,199.350006,518278
202.399994,205,198.774994,203.574997,463890
204.5,223.949997,204.5,214.024994,1935052
215.024994,218.850006,210.100006,212.300003,347400
212.399994,214.399994,204.5,206.225006,210550
206.949997,210,203.350006,204.725006,120056
206.300003,207.824997,201.074997,205.225006,130546
208.199997,208.949997,201,202.375,105022
202.975006,209.5,198.5,202.375,288250
202,205.25,195.550003,197.199997,75676
196.074997,199.925003,192.274994,194.975006,240654
195.100006,201.5,193,196.149994,122248
198.975006,200,194,196.725006,127920
200.5,205,196.074997,197.550003,145792
198.5,202,197.5,198.925003,176808
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
null,null,null,null,null
199.5,199.649994,193.524994,195.225006,54978
197.125,198.425003,190.5,194.75,195232
192.050003,196.050003,192.050003,193.699997,540550
196,203,192.050003,198.675003,203436
202,203.949997,195.050003,195.675003,140710
196.199997,199.75,192.5,193.199997,140328
193.600006,195,184.199997,192.024994,121202
191.5,194,190,193.350006,90454
195.550003,199.5,188,196.524994,101594
